534,1583,2117,0.7477562589,0,0,Local
721,1195,1916,0.6236951983,0.350187265917603,-0.245104232469994,Local
669,1278,1947,0.656394453,-0.072122052704577,0.0694560669456067,Local
676,1505,2181,0.6900504356,0.0104633781763827,0.177621283255086,Local
676,973,1649,0.5900545785,0,-0.353488372093023,Local
780,904,1684,0.5368171021,0.153846153846154,-0.0709146968139774,Local
934,1598,2532,0.631121643,0.197435897435897,0.767699115044248,Local
689,1083,1772,0.6111738149,-0.262312633832976,-0.322277847309136,Local
707,1298,2005,0.6473815461,0.0261248185776488,0.198522622345337,Local
678,1189,1867,0.6368505624,-0.041018387553041,-0.0839753466872111,Local
750,1436,2186,0.6569075938,0.106194690265487,0.207737594617325,Local
695,1153,1848,0.623917748917749,-0.0733333333333333,-0.197075208913649,Local
714,1266,1980,0.639393939393939,0.0273381294964029,0.0980052038161318,Local
696,1453,2149,0.676128431828758,-0.0252100840336134,0.147709320695103,Local
632,1117,1749,0.638650657518582,-0.0919540229885057,-0.231245698554714,Local
752,1249,2001,0.624187906046976,0.189873417721519,0.118173679498657,Local
632,1117,1749,0.638650657518582,-0.159574468085106,-0.10568454763811,Local
657,1609,2266,0.710061782877317,0.0395569620253165,0.440465532676813,Local
860,1280,2140,0.598130841121495,0.308980213089802,-0.204474829086389,Local
700,1182,1882,0.628055260361318,-0.186046511627907,-0.0765625,Local
683,1025,1708,0.600117096018735,-0.0242857142857143,-0.132825719120135,Local
874,1485,2359,0.62950402713014,0.279648609077599,0.448780487804878,Local
742,1327,2069,0.64137264378927,-0.151029748283753,-0.106397306397306,Local
717,1000,1717,0.5824111822947,-0.0336927223719677,-0.246420497362472,Local
683,1025,1708,0.600117096018735,-0.0474198047419805,0.025,Local
686,1659,2345,0.707462686567164,0.00439238653001464,0.618536585365854,Local
690,1614,2304,0.700520833333333,0.00583090379008746,-0.027124773960217,Local
728,1253,1981,0.632508833922262,0.0550724637681159,-0.22366790582404,Local
695,1014,1709,0.593329432416618,-0.0453296703296703,-0.19074221867518,Local
715,680,1395,0.487455197132617,0.0287769784172662,-0.329388560157791,Local
653,882,1535,0.574592833876222,-0.0867132867132867,0.297058823529412,Local
776,1586,2362,0.671464860287892,0.188361408882083,0.798185941043084,Local
655,1472,2127,0.692054536906441,-0.155927835051546,-0.0718789407313998,Local
717,1000,1717,0.5824111822947,0.0946564885496183,-0.320652173913043,Local
672,1314,1986,0.661631419939577,-0.0627615062761506,0.314,Local
671,1035,1706,0.606682297772567,-0.00148809523809524,-0.212328767123288,Local
866,646,1512,0.427248677248677,0.290611028315946,-0.375845410628019,Local
685,1436,2121,0.677039132484677,-0.209006928406466,1.22291021671827,Local
815,1309,2124,0.616290018832392,0.18978102189781,-0.0884401114206128,Local
634,1291,1925,0.670649350649351,-0.222085889570552,-0.0137509549274255,Local
714,1022,1736,0.588709677419355,0.126182965299685,-0.208365608055771,Local
751,821,1572,0.522264631043257,0.0518207282913165,-0.196673189823875,Local
662,637,1299,0.490377213240955,-0.118508655126498,-0.224116930572473,Local
754,1599,2353,0.679558011049724,0.138972809667674,1.51020408163265,Local
708,1434,2142,0.669467787114846,-0.0610079575596817,-0.103189493433396,Local
787,1153,1940,0.594329896907216,0.111581920903955,-0.195955369595537,Local
749,1000,1749,0.571755288736421,-0.048284625158831,-0.132697311361665,Local
634,1291,1925,0.670649350649351,-0.153538050734312,0.291,Local
763,764,1527,0.500327439423707,0.203470031545741,-0.408210689388071,Local
746,1044,1790,0.583240223463687,-0.0222804718217562,0.366492146596859,Local
661,871,1532,0.568537859007833,-0.113941018766756,-0.165708812260536,Local
716,1638,2354,0.695836873406967,0.0832072617246596,0.880597014925373,Local
613,1524,2137,0.713149274684137,-0.143854748603352,-0.0695970695970696,Local
719,1187,1906,0.622770199370409,0.172920065252855,-0.221128608923884,Local
696,1048,1744,0.60091743119266,-0.0319888734353268,-0.117101937657961,Local
692,1084,1776,0.61036036036036,-0.00574712643678161,0.0343511450381679,Local
763,764,1527,0.500327439423707,0.102601156069364,-0.29520295202952,Local
667,1423,2090,0.680861244019139,-0.125819134993447,0.862565445026178,Local
720,1234,1954,0.631525076765609,0.0794602698650675,-0.13281799016163,Local
680,1126,1806,0.623477297895903,-0.0555555555555556,-0.0875202593192869,Local
766,1307,2073,0.630487216594308,0.126470588235294,0.160746003552398,Local
769,1077,1846,0.583423618634886,0.00391644908616188,-0.175975516449885,Local
769,1077,1846,0.583423618634886,0,0,Local
841,1568,2409,0.650892486508925,0.093628088426528,0.455896007428041,Local
894,1027,1921,0.53461738677772,0.0630202140309156,-0.345025510204082,Local
732,1014,1746,0.580756013745704,-0.181208053691275,-0.0126582278481013,Local
811,626,1437,0.435629784272791,0.10792349726776,-0.382642998027613,Local
871,1492,2363,0.631400761743546,0.0739827373612824,1.38338658146965,Local
843,939,1782,0.526936026936027,-0.0321469575200918,-0.370643431635389,Local
732,780,1512,0.515873015873016,-0.131672597864769,-0.169329073482428,Local
725,1620,2345,0.690831556503198,-0.00956284153005464,1.07692307692308,Local
629,1477,2106,0.701329534662868,-0.132413793103448,-0.0882716049382716,Local
889,762,1651,0.461538461538462,0.41335453100159,-0.484089370345295,Local
733,1504,2237,0.672329012069736,-0.175478065241845,0.973753280839895,Local
716,1323,2039,0.648847474252084,-0.0231923601637108,-0.120345744680851,Local
787,1026,1813,0.565912851627137,0.0991620111731844,-0.224489795918367,Local
754,925,1679,0.55092316855271,-0.0419313850063532,-0.0984405458089669,Local
811,626,1437,0.435629784272791,0.0755968169761273,-0.323243243243243,Local
771,1341,2112,0.634943181818182,-0.0493218249075216,1.14217252396166,Local
820,1300,2120,0.613207547169811,0.0635538261997406,-0.0305741983594333,Local
762,912,1674,0.544802867383513,-0.0707317073170732,-0.298461538461538,Local
723,1221,1944,0.628086419753086,-0.0511811023622047,0.338815789473684,Local
